客戶,基金,基金簡稱,風險等級,金額,總金額,weight
312898,37,野村全球生技醫療基金,RR4,3000,3000,1.0
312907,3,野村成長基金,RR4,5000,5000,1.0
312909,18,野村台灣運籌基金,RR4,3000,3000,1.0
312910,1,野村優質基金-累積類型新臺幣計價,RR4,6000,128351,0.04674681147790045
312910,7,野村中小基金-累積類型,RR5,6000,128351,0.04674681147790045
312910,18,野村台灣運籌基金,RR4,6000,128351,0.04674681147790045
312910,20,野村環球基金-新臺幣計價,RR4,98351,128351,0.7662659426104977
312910,37,野村全球生技醫療基金,RR4,6000,128351,0.04674681147790045
312910,59,野村環球高收益債基金-累積類型新臺幣計價,RR3,0,128351,0.0
312910,93,野村日本領先基金-累積類型,RR4,6000,128351,0.04674681147790045
312949,1,野村優質基金-累積類型新臺幣計價,RR4,6000,58000,0.10344827586206896
312949,7,野村中小基金-累積類型,RR5,6000,58000,0.10344827586206896
312949,13,野村歐洲高股息基金-累積類型,RR4,6000,58000,0.10344827586206896
312949,18,野村台灣運籌基金,RR4,6000,58000,0.10344827586206896
312949,20,野村環球基金-新臺幣計價,RR4,10000,58000,0.1724137931034483
312949,37,野村全球生技醫療基金,RR4,6000,58000,0.10344827586206896
312949,46,野村新興傘型之大俄羅斯基金,RR5,6000,58000,0.10344827586206896
312949,48,野村中國機會基金,RR5,6000,58000,0.10344827586206896
312949,54,野村雙印傘型之印度潛力基金,RR5,6000,58000,0.10344827586206896
312968,7,野村中小基金-累積類型,RR5,10000,105000,0.09523809523809523
312968,27,野村泰國基金,RR5,10000,105000,0.09523809523809523
312968,37,野村全球生技醫療基金,RR4,10000,105000,0.09523809523809523
312968,46,野村新興傘型之大俄羅斯基金,RR5,5000,105000,0.047619047619047616
312968,48,野村中國機會基金,RR5,50000,105000,0.47619047619047616
312968,54,野村雙印傘型之印度潛力基金,RR5,10000,105000,0.09523809523809523
312968,55,野村雙印傘型之印尼潛力基金,RR5,10000,105000,0.09523809523809523
313015,19,野村鴻運基金,RR4,3000,3000,1.0
313015,46,野村新興傘型之大俄羅斯基金,RR5,0,3000,0.0
313025,3,野村成長基金,RR4,6000,18000,0.3333333333333333
313025,18,野村台灣運籌基金,RR4,6000,18000,0.3333333333333333
313025,37,野村全球生技醫療基金,RR4,6000,18000,0.3333333333333333
313026,3,野村成長基金,RR4,5000,5000,1.0
313034,18,野村台灣運籌基金,RR4,10000,15000,0.6666666666666666
313034,36,野村台灣高股息基金,RR4,5000,15000,0.3333333333333333
313045,24,野村新馬基金,RR5,0,27000,0.0
313045,37,野村全球生技醫療基金,RR4,21000,27000,0.7777777777777778
313045,46,野村新興傘型之大俄羅斯基金,RR5,3000,27000,0.1111111111111111
313045,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,27000,0.1111111111111111
313060,18,野村台灣運籌基金,RR4,55000,714000,0.07703081232492998
313060,20,野村環球基金-新臺幣計價,RR4,93000,714000,0.13025210084033614
313060,37,野村全球生技醫療基金,RR4,5000,714000,0.0070028011204481795
313060,48,野村中國機會基金,RR5,500000,714000,0.7002801120448179
313060,51,野村巴西證券投資信託基金,RR5,13000,714000,0.018207282913165267
313060,54,野村雙印傘型之印度潛力基金,RR5,5000,714000,0.0070028011204481795
313060,76,野村動態配置多重資產基金-累積類型新臺幣計價,RR3,33000,714000,0.046218487394957986
313060,95,野村多元收益平衡基金-累積類型新臺幣計價,RR3,10000,714000,0.014005602240896359
313072,18,野村台灣運籌基金,RR4,3000,344000,0.00872093023255814
313072,37,野村全球生技醫療基金,RR4,6000,344000,0.01744186046511628
313072,46,野村新興傘型之大俄羅斯基金,RR5,15000,344000,0.0436046511627907
313072,48,野村中國機會基金,RR5,7000,344000,0.020348837209302327
313072,51,野村巴西證券投資信託基金,RR5,6000,344000,0.01744186046511628
313072,54,野村雙印傘型之印度潛力基金,RR5,4000,344000,0.011627906976744186
313072,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,344000,0.00872093023255814
313072,88,野村美利堅高收益債證券投資信託基金-配息型新臺幣計價,RR3,0,344000,0.0
313072,F4,野村新興收益傘型基金之邊境市場高收益主權債基金-月配類型新臺?,RR4,300000,344000,0.872093023255814
313087,27,野村泰國基金,RR5,3000,21044,0.14255844896407527
313087,37,野村全球生技醫療基金,RR4,6000,21044,0.28511689792815054
313087,44,野村全球氣候變遷基金,RR4,3000,21044,0.14255844896407527
313087,46,野村新興傘型之大俄羅斯基金,RR5,3000,21044,0.14255844896407527
313087,51,野村巴西證券投資信託基金,RR5,3000,21044,0.14255844896407527
313087,60,野村環球高收益債基金-月配類型新臺幣計價,RR3,44,21044,0.002090857251473104
313087,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,21044,0.14255844896407527
313088,7,野村中小基金-累積類型,RR5,6000,12000,0.5
313088,37,野村全球生技醫療基金,RR4,6000,12000,0.5
313089,18,野村台灣運籌基金,RR4,6000,6000,1.0
313094,13,野村歐洲高股息基金-累積類型,RR4,3000,43000,0.06976744186046512
313094,20,野村環球基金-新臺幣計價,RR4,3000,43000,0.06976744186046512
313094,27,野村泰國基金,RR5,10000,43000,0.23255813953488372
313094,28,野村高科技基金,RR5,10000,43000,0.23255813953488372
313094,45,野村新興傘型之中東非洲基金,RR5,6000,43000,0.13953488372093023
313094,46,野村新興傘型之大俄羅斯基金,RR5,5000,43000,0.11627906976744186
313094,48,野村中國機會基金,RR5,6000,43000,0.13953488372093023
313102,37,野村全球生技醫療基金,RR4,6000,308000,0.01948051948051948
313102,46,野村新興傘型之大俄羅斯基金,RR5,20000,308000,0.06493506493506493
313102,48,野村中國機會基金,RR5,12000,308000,0.03896103896103896
313102,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,0,308000,0.0
313102,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,20000,308000,0.06493506493506493
313102,E8,野村新興收益傘型基金之中國境內新興債券基金-累積類型新臺幣計?,RR3,250000,308000,0.8116883116883117
313104,9,野村全球高股息基金-累積型新臺幣計價,RR4,28000,2565707,0.010913171301321623
313104,13,野村歐洲高股息基金-累積類型,RR4,30000,2565707,0.011692683537130311
313104,37,野村全球生技醫療基金,RR4,30000,2565707,0.011692683537130311
313104,48,野村中國機會基金,RR5,20000,2565707,0.007795122358086874
313104,94,野村全球短期收益基金-新台幣計價,RR2,176274,2565707,0.06870386992747028
313104,F2,野村新興收益傘型基金之中國境內新興債券基金-人民幣計價,RR3,2281433,2565707,0.8892024693388606
313122,27,野村泰國基金,RR5,3000,9414,0.3186743148502231
313122,51,野村巴西證券投資信託基金,RR5,3000,9414,0.3186743148502231
313122,87,野村美利堅高收益債證券投資信託基金-累積型新臺幣計價,RR3,3000,9414,0.3186743148502231
313122,88,野村美利堅高收益債證券投資信託基金-配息型新臺幣計價,RR3,414,9414,0.04397705544933078
313127,37,野村全球生技醫療基金,RR4,3000,18000,0.16666666666666666
313127,46,野村新興傘型之大俄羅斯基金,RR5,6000,18000,0.3333333333333333
313127,54,野村雙印傘型之印度潛力基金,RR5,6000,18000,0.3333333333333333
313127,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,18000,0.16666666666666666
313135,1,野村優質基金-累積類型新臺幣計價,RR4,3000,58000,0.05172413793103448
313135,5,野村 e科技基金,RR5,3000,58000,0.05172413793103448
313135,18,野村台灣運籌基金,RR4,5000,58000,0.08620689655172414
313135,20,野村環球基金-新臺幣計價,RR4,6000,58000,0.10344827586206896
313135,27,野村泰國基金,RR5,5000,58000,0.08620689655172414
313135,37,野村全球生技醫療基金,RR4,3000,58000,0.05172413793103448
313135,44,野村全球氣候變遷基金,RR4,3000,58000,0.05172413793103448
313135,46,野村新興傘型之大俄羅斯基金,RR5,6000,58000,0.10344827586206896
313135,48,野村中國機會基金,RR5,3000,58000,0.05172413793103448
313135,51,野村巴西證券投資信託基金,RR5,3000,58000,0.05172413793103448
313135,54,野村雙印傘型之印度潛力基金,RR5,6000,58000,0.10344827586206896
313135,55,野村雙印傘型之印尼潛力基金,RR5,6000,58000,0.10344827586206896
313135,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,58000,0.05172413793103448
313135,93,野村日本領先基金-累積類型,RR4,3000,58000,0.05172413793103448
313150,56,野村亞太複合高收益債基金-累積型新臺幣計價,RR4,3000,6000,0.5
313150,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,6000,0.5
313194,20,野村環球基金-新臺幣計價,RR4,3000,20000,0.15
313194,37,野村全球生技醫療基金,RR4,3000,20000,0.15
313194,44,野村全球氣候變遷基金,RR4,4000,20000,0.2
313194,46,野村新興傘型之大俄羅斯基金,RR5,3000,20000,0.15
313194,51,野村巴西證券投資信託基金,RR5,3000,20000,0.15
313194,76,野村動態配置多重資產基金-累積類型新臺幣計價,RR3,4000,20000,0.2
313205,5,野村 e科技基金,RR5,50000,77000,0.6493506493506493
313205,37,野村全球生技醫療基金,RR4,5000,77000,0.06493506493506493
313205,46,野村新興傘型之大俄羅斯基金,RR5,5000,77000,0.06493506493506493
313205,48,野村中國機會基金,RR5,12000,77000,0.15584415584415584
313205,51,野村巴西證券投資信託基金,RR5,5000,77000,0.06493506493506493
313213,8,野村全球品牌基金,RR4,3000,9000,0.3333333333333333
313213,18,野村台灣運籌基金,RR4,3000,9000,0.3333333333333333
313213,37,野村全球生技醫療基金,RR4,3000,9000,0.3333333333333333
313214,37,野村全球生技醫療基金,RR4,10000,10000,1.0
313220,48,野村中國機會基金,RR5,6000,6000,1.0
313229,27,野村泰國基金,RR5,0,158813,0.0
313229,45,野村新興傘型之中東非洲基金,RR5,3000,158813,0.0188901412352893
313229,46,野村新興傘型之大俄羅斯基金,RR5,3000,158813,0.0188901412352893
313229,48,野村中國機會基金,RR5,143813,158813,0.9055492938235535
313229,51,野村巴西證券投資信託基金,RR5,3000,158813,0.0188901412352893
313229,55,野村雙印傘型之印尼潛力基金,RR5,3000,158813,0.0188901412352893
313229,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,158813,0.0188901412352893
313241,20,野村環球基金-新臺幣計價,RR4,3000,18000,0.16666666666666666
313241,27,野村泰國基金,RR5,6000,18000,0.3333333333333333
313241,48,野村中國機會基金,RR5,3000,18000,0.16666666666666666
313241,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,6000,18000,0.3333333333333333
313243,3,野村成長基金,RR4,5000,10000,0.5
313243,18,野村台灣運籌基金,RR4,5000,10000,0.5
313252,8,野村全球品牌基金,RR4,0,3000,0.0
313252,27,野村泰國基金,RR5,0,3000,0.0
313252,54,野村雙印傘型之印度潛力基金,RR5,3000,3000,1.0
313256,37,野村全球生技醫療基金,RR4,3000,6000,0.5
313256,54,野村雙印傘型之印度潛力基金,RR5,3000,6000,0.5
313283,20,野村環球基金-新臺幣計價,RR4,3000,3000,1.0
313284,27,野村泰國基金,RR5,5000,5000,1.0
313288,18,野村台灣運籌基金,RR4,3000,3000,1.0
313289,1,野村優質基金-累積類型新臺幣計價,RR4,3000,3000,1.0
313317,20,野村環球基金-新臺幣計價,RR4,150000,150000,1.0
313322,37,野村全球生技醫療基金,RR4,5000,5000,1.0
313323,54,野村雙印傘型之印度潛力基金,RR5,3000,6000,0.5
313323,55,野村雙印傘型之印尼潛力基金,RR5,3000,6000,0.5
313337,27,野村泰國基金,RR5,3000,13000,0.23076923076923078
313337,37,野村全球生技醫療基金,RR4,5000,13000,0.38461538461538464
313337,54,野村雙印傘型之印度潛力基金,RR5,5000,13000,0.38461538461538464
313337,94,野村全球短期收益基金-新台幣計價,RR2,0,13000,0.0
313418,46,野村新興傘型之大俄羅斯基金,RR5,0,0,
313418,51,野村巴西證券投資信託基金,RR5,0,0,
313418,54,野村雙印傘型之印度潛力基金,RR5,0,0,
313427,60,野村環球高收益債基金-月配類型新臺幣計價,RR3,10000,10000,1.0
313567,37,野村全球生技醫療基金,RR4,0,0,
313670,7,野村中小基金-累積類型,RR5,3000,3000,1.0
313670,20,野村環球基金-新臺幣計價,RR4,0,3000,0.0
313670,37,野村全球生技醫療基金,RR4,0,3000,0.0
313670,45,野村新興傘型之中東非洲基金,RR5,0,3000,0.0
313688,37,野村全球生技醫療基金,RR4,0,0,
313688,45,野村新興傘型之中東非洲基金,RR5,0,0,
313703,14,野村全球不動產證券化基金-累積型新臺幣計價,RR4,0,9000,0.0
313703,20,野村環球基金-新臺幣計價,RR4,3000,9000,0.3333333333333333
313703,37,野村全球生技醫療基金,RR4,3000,9000,0.3333333333333333
313703,93,野村日本領先基金-累積類型,RR4,3000,9000,0.3333333333333333
313754,5,野村 e科技基金,RR5,10000,10000,1.0
313783,8,野村全球品牌基金,RR4,10000,27000,0.37037037037037035
313783,20,野村環球基金-新臺幣計價,RR4,8000,27000,0.2962962962962963
313783,27,野村泰國基金,RR5,3000,27000,0.1111111111111111
313783,48,野村中國機會基金,RR5,6000,27000,0.2222222222222222
313788,21,野村鴻利基金,RR4,3000,3000,1.0
313866,1,野村優質基金-累積類型新臺幣計價,RR4,15000,607000,0.02471169686985173
313866,3,野村成長基金,RR4,10000,607000,0.016474464579901153
313866,4,野村平衡基金,RR4,5000,607000,0.008237232289950576
313866,5,野村 e科技基金,RR5,8000,607000,0.013179571663920923
313866,7,野村中小基金-累積類型,RR5,3000,607000,0.004942339373970346
313866,8,野村全球品牌基金,RR4,5000,607000,0.008237232289950576
313866,11,野村鑫平衡組合基金-累積類型,RR4,3000,607000,0.004942339373970346
313866,13,野村歐洲高股息基金-累積類型,RR4,5000,607000,0.008237232289950576
313866,14,野村全球不動產證券化基金-累積型新臺幣計價,RR4,10000,607000,0.016474464579901153
313866,18,野村台灣運籌基金,RR4,3000,607000,0.004942339373970346
313866,19,野村鴻運基金,RR4,15000,607000,0.02471169686985173
313866,20,野村環球基金-新臺幣計價,RR4,8000,607000,0.013179571663920923
313866,21,野村鴻利基金,RR4,5000,607000,0.008237232289950576
313866,23,野村積極成長基金,RR4,5000,607000,0.008237232289950576
313866,24,野村新馬基金,RR5,5000,607000,0.008237232289950576
313866,27,野村泰國基金,RR5,10000,607000,0.016474464579901153
313866,28,野村高科技基金,RR5,8000,607000,0.013179571663920923
313866,37,野村全球生技醫療基金,RR4,10000,607000,0.016474464579901153
313866,44,野村全球氣候變遷基金,RR4,5000,607000,0.008237232289950576
313866,46,野村新興傘型之大俄羅斯基金,RR5,5000,607000,0.008237232289950576
313866,48,野村中國機會基金,RR5,3000,607000,0.004942339373970346
313866,51,野村巴西證券投資信託基金,RR5,3000,607000,0.004942339373970346
313866,54,野村雙印傘型之印度潛力基金,RR5,3000,607000,0.004942339373970346
313866,55,野村雙印傘型之印尼潛力基金,RR5,5000,607000,0.008237232289950576
313866,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,20000,607000,0.032948929159802305
313866,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,5000,607000,0.008237232289950576
313866,88,野村美利堅高收益債證券投資信託基金-配息型新臺幣計價,RR3,20000,607000,0.032948929159802305
313866,93,野村日本領先基金-累積類型,RR4,5000,607000,0.008237232289950576
313866,96,野村多元收益平衡基金-月配類型新臺幣計價,RR3,400000,607000,0.6589785831960461
313872,27,野村泰國基金,RR5,3000,9000,0.3333333333333333
313872,37,野村全球生技醫療基金,RR4,3000,9000,0.3333333333333333
313872,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,3000,9000,0.3333333333333333
313926,1,野村優質基金-累積類型新臺幣計價,RR4,6000,18000,0.3333333333333333
313926,18,野村台灣運籌基金,RR4,6000,18000,0.3333333333333333
313926,54,野村雙印傘型之印度潛力基金,RR5,6000,18000,0.3333333333333333
313930,8,野村全球品牌基金,RR4,3000,3000,1.0
